episode,true_label,predicted_label,confidence,moves,pixels_seen
0,4,2,0.711207389831543,500,143
1,1,1,0.3667566180229187,500,193
2,5,7,0.29301002621650696,500,159
3,4,3,0.3390970826148987,500,140
4,4,4,0.35118669271469116,500,140
5,1,1,0.1340153068304062,500,126
6,4,7,0.11952804028987885,500,125
7,1,5,0.3123615086078644,500,163
8,2,2,0.21675819158554077,500,127
9,0,4,0.40893280506134033,500,139
10,2,2,0.5771355628967285,500,130
11,0,2,0.2864305377006531,500,105
12,6,5,0.3442856967449188,500,147
13,6,3,0.11635881662368774,500,88
14,1,8,0.45479026436805725,500,153
15,4,9,0.22647228837013245,500,137
16,3,5,0.33412304520606995,500,113
17,8,3,0.5880098342895508,500,140
18,1,3,0.11635881662368774,500,116
19,5,5,0.21964727342128754,500,86
20,5,5,0.3281985819339752,500,184
21,9,3,0.11635881662368774,500,116
22,5,7,0.24542486667633057,500,149
23,1,3,0.11635881662368774,500,118
24,2,6,0.4994237422943115,500,164
25,1,3,0.11635881662368774,500,141
26,5,3,0.11635881662368774,500,82
27,0,0,0.7794051766395569,500,164
28,9,9,0.7322783470153809,500,179
29,2,2,0.9185717701911926,453,121
30,9,5,0.427671879529953,500,159
31,3,5,0.7156394124031067,500,90
32,0,5,0.9018025398254395,408,122
33,4,4,0.21087022125720978,500,101
34,8,2,0.8469642996788025,500,160
35,5,3,0.12695497274398804,500,93
36,2,3,0.8027769923210144,500,175
37,8,8,0.245287224650383,500,134
38,3,7,0.174893319606781,500,102
39,4,1,0.11795133352279663,500,147
40,2,2,0.8005326390266418,500,121
41,7,7,0.47147756814956665,500,143
42,1,3,0.11685990542173386,500,119
43,8,3,0.12981463968753815,500,51
44,2,5,0.26170089840888977,500,125
45,1,5,0.18585819005966187,500,107
46,1,7,0.2082616239786148,500,130
47,0,8,0.41472959518432617,500,156
48,2,2,0.4196590781211853,500,177
49,0,7,0.1295327991247177,500,117
50,1,3,0.11635881662368774,500,117
51,2,3,0.11635881662368774,500,63
52,0,5,0.23679609596729279,500,139
53,3,2,0.20500417053699493,500,116
54,6,0,0.39655089378356934,500,115
55,5,4,0.35897496342658997,500,140
56,2,2,0.4956210255622864,500,96
57,2,5,0.466217041015625,500,129
58,1,2,0.7723925709724426,500,216
59,7,7,0.5149632096290588,500,126
60,0,7,0.46916812658309937,500,165
61,7,7,0.4663499593734741,500,124
62,9,3,0.11635881662368774,500,136
63,6,3,0.11635881662368774,500,128
64,9,7,0.5582398176193237,500,155
65,7,7,0.9006322622299194,140,81
66,3,1,0.4570228159427643,500,136
67,3,3,0.5407551527023315,500,98
68,9,3,0.11635881662368774,500,83
69,5,9,0.43899330496788025,500,188
70,9,9,0.45532241463661194,500,100
71,6,6,0.9194503426551819,455,155
72,4,5,0.176176518201828,500,120
73,9,3,0.9130120873451233,239,101
74,5,3,0.11635881662368774,500,103
75,2,3,0.11635881662368774,500,84
76,2,7,0.13664938509464264,500,184
77,1,1,0.6865260004997253,500,181
78,4,3,0.11635881662368774,500,78
79,6,3,0.11635881662368774,500,78
80,2,2,0.26476895809173584,500,86
81,4,9,0.18226484954357147,500,130
82,5,5,0.5291968584060669,500,169
83,5,5,0.36801743507385254,500,59
84,7,7,0.11672601848840714,500,118
85,8,3,0.13136857748031616,500,109
86,0,0,0.5351738333702087,500,133
87,7,3,0.11635881662368774,500,79
88,5,5,0.49569347500801086,500,168
89,3,7,0.2912052869796753,500,164
90,2,5,0.5792543292045593,500,126
91,7,5,0.20884430408477783,500,96
92,4,7,0.1849709451198578,500,120
93,6,5,0.33183595538139343,500,180
94,3,3,0.547105073928833,500,220
95,1,5,0.2011033147573471,500,146
96,1,3,0.11635881662368774,500,129
97,4,3,0.11635881662368774,500,53
98,2,3,0.18943007290363312,500,110
99,9,3,0.11635881662368774,500,130
