episode,true_label,predicted_label,confidence,moves,pixels_seen
0,4,2,0.4497009515762329,35,25
1,1,8,0.17089492082595825,500,163
2,5,7,0.40313720703125,128,50
3,4,9,0.46767979860305786,143,73
4,4,3,0.11635881662368774,500,97
5,1,8,0.39926210045814514,500,109
6,4,3,0.11635881662368774,500,98
7,1,1,0.4102339744567871,206,60
8,2,4,0.1900397092103958,500,105
9,0,4,0.47441861033439636,10,9
10,2,2,0.4239967465400696,51,30
11,0,5,0.3421057462692261,500,64
12,6,9,0.48281610012054443,12,11
13,6,7,0.4137767255306244,359,113
14,1,3,0.4140978455543518,66,35
15,4,6,0.4554280638694763,78,43
16,3,2,0.2187545746564865,500,127
17,8,5,0.42671892046928406,172,69
18,1,3,0.11635881662368774,500,92
19,5,3,0.11635881662368774,500,64
20,5,5,0.5652148723602295,32,22
21,9,3,0.11635881662368774,500,128
22,5,5,0.4032670855522156,7,7
23,1,3,0.11635881662368774,500,139
24,2,5,0.4140718877315521,19,14
25,1,3,0.11862916499376297,500,136
26,5,3,0.15017008781433105,500,84
27,0,0,0.4205491542816162,34,23
28,9,7,0.4242490231990814,83,39
29,2,4,0.4663330614566803,82,59
30,9,3,0.11635881662368774,500,149
31,3,5,0.1766776740550995,500,112
32,0,5,0.521489679813385,4,5
33,4,7,0.11113867163658142,500,118
34,8,1,0.44528332352638245,140,77
35,5,5,0.41530242562294006,372,93
36,2,7,0.447237491607666,9,8
37,8,7,0.15261782705783844,500,116
38,3,5,0.27541884779930115,500,137
39,4,2,0.262363076210022,500,122
40,2,4,0.1634255349636078,500,51
41,7,7,0.4449009299278259,81,44
42,1,3,0.11635881662368774,500,140
43,8,1,0.20508377254009247,500,103
44,2,3,0.11635881662368774,500,127
45,1,3,0.4158111810684204,25,18
46,1,5,0.1714344620704651,500,148
47,0,3,0.11635881662368774,500,137
48,2,2,0.410330206155777,85,39
49,0,2,0.4114004373550415,58,32
50,1,5,0.476895809173584,482,162
51,2,3,0.11635881662368774,500,81
52,0,7,0.1325623095035553,500,92
53,3,6,0.45335572957992554,90,35
54,6,0,0.23653411865234375,500,117
55,5,3,0.17324712872505188,500,148
56,2,3,0.29327094554901123,500,114
57,2,5,0.42770490050315857,4,5
58,1,3,0.11635881662368774,500,180
59,7,4,0.49063795804977417,23,14
60,0,7,0.4457674026489258,30,23
61,7,7,0.4568212628364563,19,16
62,9,3,0.11635881662368774,500,143
63,6,3,0.11635881662368774,500,114
64,9,7,0.4511602222919464,78,50
65,7,5,0.49589642882347107,139,53
66,3,3,0.4476505219936371,251,91
67,3,1,0.4763188362121582,4,4
68,9,3,0.11635881662368774,500,95
69,5,3,0.5453500747680664,112,51
70,9,9,0.24742768704891205,500,106
71,6,2,0.45606276392936707,77,45
72,4,5,0.4169451594352722,15,12
73,9,3,0.4092942178249359,48,29
74,5,2,0.19592371582984924,500,128
75,2,2,0.1846764087677002,500,117
76,2,3,0.11333974450826645,500,149
77,1,5,0.4950628876686096,10,10
78,4,5,0.2628452181816101,500,72
79,6,8,0.3138061761856079,500,94
80,2,5,0.4427556097507477,9,6
81,4,3,0.28019994497299194,500,97
82,5,5,0.3615858852863312,500,122
83,5,5,0.4171409606933594,5,5
84,7,3,0.11635881662368774,500,135
85,8,2,0.1574282944202423,500,77
86,0,5,0.34249675273895264,500,121
87,7,3,0.11635881662368774,500,73
88,5,3,0.11635881662368774,500,89
89,3,5,0.4256294369697571,1,2
90,2,5,0.43545258045196533,2,3
91,7,9,0.43330344557762146,236,83
92,4,7,0.43742063641548157,134,60
93,6,3,0.11635881662368774,500,109
94,3,5,0.43769049644470215,44,31
95,1,3,0.11635881662368774,500,64
96,1,2,0.5077934861183167,473,175
97,4,3,0.11635881662368774,500,59
98,2,3,0.11635881662368774,500,120
99,9,3,0.11964648216962814,500,110
