episode,true_label,predicted_label,confidence,moves,pixels_seen
0,4,2,0.711207389831543,500,143
1,1,1,0.3667566180229187,500,193
2,5,7,0.29301002621650696,500,159
3,4,3,0.3390970826148987,500,140
4,4,4,0.35118669271469116,500,140
5,1,1,0.1340153068304062,500,126
6,4,7,0.11952804028987885,500,125
7,1,5,0.3123615086078644,500,163
8,2,2,0.21675819158554077,500,127
9,0,4,0.40893280506134033,500,139
10,2,2,0.5771355628967285,500,130
11,0,2,0.2864305377006531,500,105
12,6,5,0.3442856967449188,500,147
13,6,3,0.11635881662368774,500,88
14,1,8,0.45479026436805725,500,153
15,4,9,0.22647228837013245,500,137
16,3,5,0.33412304520606995,500,113
17,8,3,0.5880098342895508,500,140
18,1,3,0.11635881662368774,500,116
19,5,5,0.21964727342128754,500,86
20,5,5,0.3281985819339752,500,184
21,9,3,0.11635881662368774,500,116
22,5,7,0.24542486667633057,500,149
23,1,3,0.11635881662368774,500,118
24,2,2,0.8426694273948669,142,72
25,1,1,0.8024210929870605,68,45
26,5,3,0.1335301697254181,500,48
27,0,5,0.8413946032524109,88,54
28,9,4,0.20669597387313843,500,207
29,2,2,0.8626102805137634,74,47
30,9,3,0.11635881662368774,500,130
31,3,5,0.8192896246910095,50,26
32,0,7,0.4020706117153168,500,160
33,4,3,0.11635881662368774,500,141
34,8,9,0.8459983468055725,214,89
35,5,3,0.6091610193252563,500,140
36,2,3,0.8290359973907471,87,48
37,8,3,0.11635881662368774,500,65
38,3,3,0.3372194766998291,500,126
39,4,7,0.17928297817707062,500,153
40,2,4,0.21548646688461304,500,79
41,7,7,0.26275402307510376,500,140
42,1,1,0.41581517457962036,500,156
43,8,3,0.11635881662368774,500,92
44,2,1,0.1911827176809311,500,95
45,1,5,0.724371075630188,500,153
46,1,4,0.2368384301662445,500,162
47,0,9,0.8400300145149231,102,50
48,2,1,0.8325260281562805,186,64
49,0,7,0.8337200880050659,136,76
50,1,3,0.11635881662368774,500,138
51,2,3,0.11635881662368774,500,71
52,0,5,0.12320859730243683,500,129
53,3,3,0.6469264030456543,500,97
54,6,7,0.19004566967487335,500,100
55,5,5,0.6410167813301086,500,134
56,2,2,0.18363478779792786,500,72
57,2,5,0.6993991136550903,500,142
58,1,3,0.11635881662368774,500,127
59,7,7,0.3251791298389435,500,134
60,0,3,0.2551923394203186,500,138
61,7,7,0.7276342511177063,500,124
62,9,3,0.8004906177520752,344,92
63,6,3,0.11635881662368774,500,142
64,9,9,0.8170948028564453,32,23
65,7,6,0.3662126362323761,500,135
66,3,3,0.6306064128875732,500,165
67,3,3,0.8414289951324463,62,26
68,9,3,0.11635881662368774,500,99
69,5,3,0.49617651104927063,500,155
70,9,9,0.3917219340801239,500,77
71,6,2,0.14117921888828278,500,131
72,4,5,0.36842331290245056,500,118
73,9,5,0.5646531581878662,500,109
74,5,3,0.11259392648935318,500,106
75,2,3,0.11635881662368774,500,105
76,2,5,0.30562838912010193,500,124
77,1,3,0.11635881662368774,500,136
78,4,4,0.5493559241294861,500,175
79,6,5,0.15259042382240295,500,121
80,2,1,0.25035566091537476,500,118
81,4,3,0.1907884031534195,500,109
82,5,5,0.8581618666648865,139,50
83,5,8,0.4002150297164917,500,102
84,7,3,0.11635881662368774,500,81
85,8,5,0.1507299244403839,500,121
86,0,2,0.1712852120399475,500,125
87,7,3,0.11635881662368774,500,53
88,5,3,0.11635881662368774,500,82
89,3,4,0.8617438673973083,19,13
90,2,5,0.45772629976272583,500,86
91,7,7,0.6724333763122559,500,126
92,4,4,0.25303521752357483,500,141
93,6,5,0.338182270526886,500,109
94,3,8,0.4608040750026703,500,152
95,1,3,0.11635881662368774,500,131
96,1,3,0.11635881662368774,500,124
97,4,4,0.39107829332351685,500,100
98,2,2,0.3839997351169586,500,138
99,9,3,0.11635881662368774,500,157
