episode,true_label,predicted_label,confidence,moves,pixels_seen
0,4,4,0.6089267730712891,500,22
1,1,3,0.11635881662368774,500,28
2,5,7,0.19838716089725494,500,10
3,4,5,0.156573086977005,500,19
4,4,3,0.11635881662368774,500,7
5,1,3,0.11635881662368774,500,13
6,4,3,0.11635881662368774,500,7
7,1,5,0.28167328238487244,500,15
8,2,3,0.11635881662368774,500,6
9,0,7,0.2901367247104645,500,9
10,2,1,0.11572770774364471,500,20
11,0,3,0.12385251373052597,500,6
12,6,9,0.2609306275844574,500,16
13,6,3,0.11635881662368774,500,4
14,1,2,0.20891070365905762,500,20
15,4,3,0.19433245062828064,500,20
16,3,3,0.11635881662368774,500,1
17,8,7,0.6211537718772888,500,26
18,1,3,0.11635881662368774,500,11
19,5,3,0.11635881662368774,500,4
20,5,7,0.35887330770492554,500,19
21,9,3,0.11635881662368774,500,1
22,5,3,0.11635881662368774,500,22
23,1,3,0.11635881662368774,500,9
24,2,5,0.2532709240913391,500,16
25,1,3,0.11635881662368774,500,11
26,5,3,0.11635881662368774,500,2
27,0,5,0.8713330030441284,7,8
28,9,7,0.4024621546268463,500,24
29,2,4,0.2886064350605011,500,19
30,9,3,0.11635881662368774,500,15
31,3,5,0.4726592004299164,500,13
32,0,7,0.5978962182998657,500,21
33,4,3,0.11635881662368774,500,7
34,8,5,0.22770006954669952,500,21
35,5,3,0.11635881662368774,500,5
36,2,3,0.12665028870105743,500,15
37,8,3,0.11635881662368774,500,4
38,3,3,0.30471083521842957,500,16
39,4,2,0.23830565810203552,500,22
40,2,4,0.11950857192277908,500,6
41,7,3,0.11635881662368774,500,1
42,1,3,0.11635881662368774,500,1
43,8,3,0.11635881662368774,500,5
44,2,3,0.11635881662368774,500,4
45,1,3,0.12838968634605408,500,14
46,1,5,0.2061394304037094,500,22
47,0,3,0.11635881662368774,500,11
48,2,7,0.25128641724586487,500,27
49,0,3,0.33776259422302246,500,28
50,1,3,0.11635881662368774,500,4
51,2,3,0.11635881662368774,500,4
52,0,3,0.11635881662368774,500,4
53,3,2,0.21535496413707733,500,19
54,6,7,0.19015082716941833,500,10
55,5,3,0.11635881662368774,500,11
56,2,7,0.1936519593000412,500,9
57,2,3,0.11635881662368774,500,20
58,1,3,0.11635881662368774,500,23
59,7,3,0.11635881662368774,500,20
60,0,7,0.47626394033432007,500,20
61,7,7,0.7999980449676514,500,14
62,9,3,0.11635881662368774,500,3
63,6,3,0.11635881662368774,500,12
64,9,7,0.46320196986198425,500,20
65,7,7,0.8858064413070679,17,18
66,3,3,0.23040732741355896,500,21
67,3,3,0.19964303076267242,500,15
68,9,3,0.11635881662368774,500,4
69,5,7,0.5211650133132935,500,23
70,9,3,0.16520893573760986,500,14
71,6,3,0.11635881662368774,500,17
72,4,3,0.11940088123083115,500,15
