episode,true_label,predicted_label,confidence,moves,pixels_seen
0,4,2,0.5223584175109863,36,26
1,1,8,0.17089492082595825,500,160
2,5,7,0.5536199808120728,135,55
3,4,4,0.2303341180086136,500,154
4,4,3,0.11635881662368774,500,98
5,1,3,0.11635881662368774,500,92
6,4,3,0.1168271005153656,500,136
7,1,1,0.21752475202083588,500,138
8,2,3,0.11635881662368774,500,64
9,0,4,0.3546588122844696,500,163
10,2,3,0.5193143486976624,51,34
11,0,0,0.5131618976593018,23,14
12,6,5,0.5648497343063354,51,25
13,6,5,0.1310727596282959,500,133
14,1,1,0.5266297459602356,41,27
15,4,5,0.22752153873443604,500,122
16,3,3,0.20085975527763367,500,103
17,8,5,0.5269286632537842,124,64
18,1,3,0.11635881662368774,500,113
19,5,3,0.11635881662368774,500,53
20,5,3,0.5631356239318848,298,114
21,9,3,0.11635881662368774,500,129
22,5,5,0.5358263254165649,77,31
23,1,3,0.11635881662368774,500,101
24,2,2,0.21866440773010254,500,106
25,1,7,0.18863560259342194,500,141
26,5,3,0.12484095245599747,500,106
27,0,5,0.5236213803291321,58,28
28,9,3,0.5539234280586243,52,35
29,2,4,0.5346805453300476,108,42
30,9,3,0.11635881662368774,500,146
31,3,5,0.5113690495491028,19,13
32,0,7,0.5097956657409668,223,97
33,4,3,0.11635881662368774,500,99
34,8,1,0.7551369667053223,28,19
35,5,3,0.11635881662368774,500,75
36,2,3,0.5178484320640564,33,18
37,8,2,0.3749689757823944,500,104
38,3,7,0.19119858741760254,500,95
39,4,5,0.5012932419776917,350,124
40,2,2,0.1376810520887375,500,64
41,7,3,0.11674204468727112,500,96
42,1,3,0.11635881662368774,500,117
43,8,1,0.30954509973526,500,140
44,2,2,0.5385475754737854,375,91
45,1,5,0.2732763886451721,500,105
46,1,3,0.3243928551673889,500,154
47,0,9,0.5283464789390564,339,94
48,2,3,0.5410714149475098,162,61
49,0,2,0.5436825752258301,89,44
50,1,3,0.11635881662368774,500,99
51,2,3,0.11635881662368774,500,134
52,0,5,0.23351214826107025,500,118
53,3,3,0.5189843773841858,129,71
54,6,5,0.3115549087524414,500,92
55,5,2,0.23949392139911652,500,134
56,2,7,0.5285783410072327,33,17
57,2,5,0.5757344961166382,351,147
58,1,5,0.2666082978248596,500,156
59,7,7,0.5949205160140991,23,14
60,0,4,0.5295804738998413,29,14
61,7,7,0.5142968893051147,61,36
62,9,3,0.11635881662368774,500,111
63,6,3,0.11635881662368774,500,135
64,9,4,0.640674889087677,10,9
65,7,5,0.5460781455039978,91,44
66,3,3,0.5755470395088196,281,89
67,3,3,0.5406679511070251,10,7
68,9,3,0.11635881662368774,500,123
69,5,2,0.21296976506710052,500,118
70,9,9,0.5225000977516174,36,22
71,6,6,0.43789923191070557,500,105
72,4,1,0.2013564109802246,500,87
73,9,9,0.17673508822917938,500,119
74,5,2,0.14932598173618317,500,169
75,2,2,0.1884157359600067,500,87
76,2,5,0.15523719787597656,500,133
77,1,2,0.2658694088459015,500,148
78,4,3,0.11635881662368774,500,102
79,6,6,0.2657037377357483,500,183
80,2,5,0.3006778061389923,500,61
81,4,9,0.3654939830303192,500,88
82,5,3,0.35794949531555176,500,181
83,5,5,0.5166459679603577,37,21
84,7,3,0.11635881662368774,500,35
85,8,3,0.11635881662368774,500,105
86,0,2,0.3782147169113159,500,62
87,7,3,0.11740526556968689,500,122
88,5,3,0.11635881662368774,500,111
89,3,5,0.5621585845947266,2,3
90,2,5,0.5032417178153992,425,62
91,7,3,0.11635881662368774,500,84
92,4,7,0.20494942367076874,500,122
93,6,5,0.22580619156360626,500,109
94,3,7,0.5686002373695374,85,31
95,1,3,0.11635881662368774,500,53
96,1,1,0.533035159111023,44,28
97,4,3,0.11635881662368774,500,73
98,2,2,0.4169098138809204,500,187
99,9,3,0.11635881662368774,500,141
