episode,true_label,predicted_label,confidence,moves,pixels_seen
0,4,2,0.711207389831543,500,143
1,1,1,0.3667566180229187,500,193
2,5,7,0.29301002621650696,500,159
3,4,3,0.3390970826148987,500,140
4,4,4,0.35118669271469116,500,140
5,1,1,0.1340153068304062,500,126
6,4,7,0.11952804028987885,500,125
7,1,5,0.3123615086078644,500,163
8,2,2,0.21675819158554077,500,127
9,0,4,0.40893280506134033,500,139
10,2,2,0.5771355628967285,500,130
11,0,2,0.2864305377006531,500,105
12,6,5,0.3442856967449188,500,147
13,6,3,0.11635881662368774,500,88
14,1,8,0.45479026436805725,500,153
15,4,9,0.22647228837013245,500,137
16,3,5,0.33412304520606995,500,113
17,8,3,0.5880098342895508,500,140
18,1,3,0.11635881662368774,500,116
19,5,5,0.21964727342128754,500,86
20,5,5,0.3281985819339752,500,184
21,9,3,0.11635881662368774,500,116
22,5,7,0.24542486667633057,500,149
23,1,3,0.11635881662368774,500,118
24,2,2,0.8426694273948669,142,72
25,1,1,0.8024210929870605,68,45
26,5,3,0.1335301697254181,500,48
27,0,5,0.8413946032524109,88,54
28,9,4,0.20669597387313843,500,207
29,2,2,0.8626102805137634,74,47
30,9,3,0.11635881662368774,500,130
31,3,5,0.8192896246910095,50,26
32,0,7,0.4020706117153168,500,160
33,4,3,0.11635881662368774,500,141
34,8,9,0.8459983468055725,214,89
35,5,3,0.6091610193252563,500,140
36,2,3,0.8290359973907471,87,48
37,8,3,0.11635881662368774,500,65
38,3,3,0.3372194766998291,500,126
39,4,7,0.17928297817707062,500,153
40,2,4,0.21548646688461304,500,79
41,7,7,0.26275402307510376,500,140
42,1,1,0.41581517457962036,500,156
43,8,3,0.11635881662368774,500,92
44,2,1,0.1911827176809311,500,95
45,1,5,0.724371075630188,500,153
46,1,4,0.2368384301662445,500,162
47,0,9,0.8400300145149231,102,50
48,2,1,0.8325260281562805,186,64
49,0,7,0.8337200880050659,136,76
50,1,3,0.11635881662368774,500,138
51,2,3,0.11635881662368774,500,71
52,0,5,0.12320859730243683,500,129
53,3,3,0.6469264030456543,500,97
54,6,7,0.19004566967487335,500,100
55,5,5,0.6410167813301086,500,134
56,2,2,0.18363478779792786,500,72
57,2,5,0.6993991136550903,500,142
58,1,3,0.11635881662368774,500,127
59,7,7,0.3251791298389435,500,134
60,0,3,0.2551923394203186,500,138
61,7,7,0.7276342511177063,500,124
62,9,3,0.8004906177520752,344,92
63,6,3,0.11635881662368774,500,142
64,9,9,0.8170948028564453,32,23
65,7,6,0.3662126362323761,500,135
66,3,3,0.6306064128875732,500,165
67,3,3,0.8414289951324463,62,26
68,9,3,0.11635881662368774,500,99
69,5,3,0.49617651104927063,500,155
70,9,9,0.3917219340801239,500,77
71,6,2,0.14117921888828278,500,131
72,4,5,0.36842331290245056,500,118
73,9,5,0.5646531581878662,500,109
74,5,3,0.11259392648935318,500,106
75,2,3,0.11635881662368774,500,105
76,2,5,0.30562838912010193,500,124
77,1,3,0.11635881662368774,500,136
78,4,4,0.5493559241294861,500,175
79,6,5,0.15259042382240295,500,121
80,2,1,0.25035566091537476,500,118
81,4,3,0.1907884031534195,500,109
82,5,5,0.8581618666648865,139,50
83,5,8,0.4002150297164917,500,102
84,7,3,0.11635881662368774,500,81
85,8,5,0.1507299244403839,500,121
86,0,2,0.1712852120399475,500,125
87,7,3,0.11635881662368774,500,53
88,5,3,0.11635881662368774,500,82
89,3,4,0.8617438673973083,19,13
90,2,5,0.45772629976272583,500,86
91,7,7,0.6724333763122559,500,126
92,4,4,0.25303521752357483,500,141
93,6,5,0.338182270526886,500,109
94,3,8,0.4608040750026703,500,152
95,1,3,0.11635881662368774,500,131
96,1,3,0.11635881662368774,500,124
97,4,4,0.39107829332351685,500,100
98,2,2,0.3839997351169586,500,138
99,9,3,0.11635881662368774,500,157
100,4,4,0.6002248525619507,500,159
101,7,3,0.11635881662368774,500,61
102,3,3,0.2884233891963959,500,162
103,5,5,0.5458759665489197,500,174
104,7,4,0.29339349269866943,500,157
105,6,3,0.11635881662368774,500,134
106,4,8,0.2636749744415283,500,101
107,6,3,0.11635881662368774,500,85
108,6,3,0.11635881662368774,500,94
109,4,3,0.11635881662368774,500,61
110,5,3,0.11285830289125443,500,144
111,6,3,0.11635881662368774,500,145
112,5,5,0.803036630153656,136,78
113,5,3,0.11635881662368774,500,73
114,8,6,0.45324334502220154,500,105
115,3,3,0.1580038219690323,500,123
116,4,2,0.801800549030304,103,47
117,3,3,0.587433397769928,500,117
118,6,3,0.11692561954259872,500,107
119,4,4,0.8277698159217834,120,47
120,6,2,0.3220994174480438,500,115
121,2,2,0.4826299846172333,500,121
122,1,7,0.34841302037239075,500,143
123,3,3,0.21132294833660126,500,106
124,7,7,0.5376644730567932,500,127
125,6,3,0.41145947575569153,500,140
126,5,3,0.12554243206977844,500,75
127,7,4,0.3783877491950989,500,142
128,5,5,0.8129487037658691,186,94
129,7,7,0.6982114315032959,500,146
130,3,1,0.16484951972961426,500,76
131,4,4,0.25032880902290344,500,95
132,3,5,0.4488547742366791,500,104
133,6,5,0.5250219106674194,500,144
134,2,3,0.11635881662368774,500,108
135,7,5,0.8723631501197815,100,44
136,6,5,0.34298473596572876,500,113
137,4,3,0.1600145697593689,500,138
138,2,5,0.2751704752445221,500,113
139,5,3,0.11635881662368774,500,94
140,5,3,0.11635881662368774,500,113
141,7,7,0.7961730360984802,500,140
142,8,2,0.30967020988464355,500,131
143,6,1,0.23574429750442505,500,137
144,1,1,0.8823572993278503,56,28
145,2,3,0.14735445380210876,500,103
146,6,6,0.522582471370697,500,142
147,2,7,0.5514011383056641,500,138
148,3,3,0.21630515158176422,500,159
149,8,3,0.13266320526599884,500,74
150,1,3,0.1184237003326416,500,118
151,5,8,0.23164673149585724,500,159
152,8,5,0.79118412733078,500,114
153,7,2,0.24654796719551086,500,195
154,7,7,0.8157569169998169,166,68
155,4,7,0.39893805980682373,500,155
156,3,3,0.11635881662368774,500,81
157,0,4,0.652248740196228,500,143
158,0,5,0.5502310395240784,500,134
159,5,2,0.13802962005138397,500,147
160,8,3,0.11635881662368774,500,104
161,4,4,0.928528904914856,47,30
162,3,7,0.41287940740585327,500,156
163,8,6,0.3529623746871948,500,119
164,6,2,0.18376214802265167,500,112
165,8,3,0.1955457180738449,500,137
166,7,3,0.35889193415641785,500,144
167,2,7,0.12612919509410858,500,101
168,4,3,0.29440948367118835,500,156
169,2,5,0.8150519728660583,25,19
170,5,5,0.6794814467430115,500,130
171,1,3,0.11635881662368774,500,92
172,4,4,0.5281124114990234,500,146
173,0,5,0.8908402323722839,74,36
174,4,4,0.6256148815155029,500,198
175,3,3,0.3701591491699219,500,77
176,8,3,0.11635881662368774,500,113
177,2,3,0.11635881662368774,500,102
178,7,3,0.3905869126319885,500,112
179,6,3,0.11635881662368774,500,96
180,1,3,0.11635881662368774,500,79
181,0,0,0.8317410945892334,359,100
182,1,7,0.17556221783161163,500,154
183,1,8,0.3306066691875458,500,115
184,8,3,0.11661075055599213,500,127
185,5,5,0.1496812254190445,500,147
186,8,3,0.11669440567493439,500,126
187,9,3,0.11705873906612396,500,166
188,3,6,0.22788475453853607,500,170
189,1,3,0.11635881662368774,500,116
190,1,3,0.11635881662368774,500,120
191,8,3,0.11635881662368774,500,98
192,4,3,0.11635881662368774,500,95
193,9,7,0.345020055770874,500,135
194,3,5,0.5380164384841919,500,116
195,5,3,0.191798597574234,500,132
196,9,7,0.7171144485473633,500,147
197,6,7,0.49646368622779846,500,117
198,0,2,0.20170055329799652,500,131
199,2,4,0.8508322834968567,40,15
200,1,3,0.11635881662368774,500,109
201,9,3,0.11635881662368774,500,100
202,6,6,0.5076196789741516,500,172
203,0,9,0.47448617219924927,500,128
204,7,5,0.12782198190689087,500,154
205,7,7,0.8463026881217957,133,60
206,7,3,0.11635881662368774,500,56
207,8,3,0.11635881662368774,500,77
208,4,3,0.22023805975914001,500,94
209,7,3,0.11635881662368774,500,95
210,2,3,0.16812030971050262,500,150
211,8,5,0.23683632910251617,500,116
212,1,2,0.4472963213920593,500,187
213,6,5,0.4365447759628296,500,85
214,2,2,0.3860781490802765,500,206
215,6,5,0.3164277970790863,500,106
216,2,2,0.5834869146347046,500,139
217,4,4,0.3664264380931854,500,136
218,4,5,0.2926749289035797,500,109
219,9,3,0.11635881662368774,500,109
220,7,5,0.2341659665107727,500,157
221,9,5,0.3848402202129364,500,106
222,1,3,0.11635881662368774,500,84
223,1,3,0.11635881662368774,500,82
224,0,5,0.26593831181526184,500,133
225,5,3,0.11635881662368774,500,150
226,1,3,0.11635881662368774,500,126
227,6,9,0.3822266757488251,500,177
228,4,5,0.6051018238067627,500,120
229,4,3,0.11635881662368774,500,96
230,6,7,0.28383737802505493,500,95
231,5,5,0.77655428647995,500,168
232,6,3,0.11635881662368774,500,117
233,8,3,0.11635881662368774,500,37
234,8,3,0.42351874709129333,500,119
235,0,5,0.1566191166639328,500,77
236,8,7,0.3172334134578705,500,130
237,5,3,0.11635881662368774,500,138
238,4,4,0.22730326652526855,500,98
239,6,3,0.11635881662368774,500,92
240,3,7,0.31089168787002563,500,151
241,6,4,0.2769022583961487,500,147
242,0,2,0.2759782671928406,500,177
243,5,3,0.829523503780365,191,85
244,9,9,0.7342504858970642,500,212
245,9,3,0.11635881662368774,500,111
246,6,7,0.34715986251831055,500,163
247,8,7,0.3751594126224518,500,142
248,8,5,0.8068387508392334,104,44
249,3,3,0.6075958609580994,500,144
250,9,3,0.11635881662368774,500,93
251,7,9,0.4399432837963104,500,143
252,0,3,0.37783265113830566,500,139
253,3,4,0.8559584021568298,50,28
254,4,7,0.38409391045570374,500,163
255,8,8,0.7648997902870178,500,163
256,8,3,0.45218032598495483,500,140
257,1,7,0.4553396701812744,500,111
258,5,3,0.11635881662368774,500,110
259,5,5,0.950868546962738,32,26
260,2,8,0.21418775618076324,500,129
261,5,6,0.269151896238327,500,174
262,1,3,0.11635881662368774,500,149
263,5,5,0.8096575140953064,31,19
264,3,7,0.37725356221199036,500,105
265,3,3,0.4614731967449188,500,95
266,6,0,0.6185752749443054,500,143
267,5,7,0.26753464341163635,500,107
268,5,5,0.4139699339866638,500,129
269,2,5,0.29555463790893555,500,100
270,1,1,0.5698639154434204,500,96
271,8,2,0.23755952715873718,500,178
272,5,3,0.8040720820426941,110,64
273,7,3,0.11635881662368774,500,67
274,5,5,0.4778137505054474,500,192
275,9,3,0.12440481781959534,500,149
276,8,4,0.8266093134880066,185,73
277,0,0,0.46676602959632874,500,109
278,3,3,0.11624141037464142,500,68
279,4,3,0.2215021699666977,500,117
280,3,3,0.7568207383155823,500,160
281,8,8,0.3083093464374542,500,112
282,2,2,0.8002336621284485,115,49
283,6,3,0.11633160710334778,500,62
284,2,2,0.8344775438308716,46,29
285,4,4,0.5272536277770996,500,108
286,4,4,0.32303863763809204,500,140
287,9,3,0.23961062729358673,500,98
288,2,2,0.8586326837539673,180,95
289,0,5,0.6595410704612732,500,133
290,0,0,0.6267565488815308,500,154
291,4,1,0.45931729674339294,500,137
292,1,2,0.3770615756511688,500,151
293,0,0,0.5916804075241089,500,107
294,1,3,0.17207740247249603,500,146
295,3,3,0.11635881662368774,500,89
296,6,3,0.13884790241718292,500,137
297,8,5,0.19517409801483154,500,66
298,1,1,0.8878506422042847,194,69
299,5,3,0.2611904740333557,500,151
300,3,3,0.32230472564697266,500,82
301,7,3,0.1829732358455658,500,117
302,5,9,0.5627201199531555,500,211
303,1,6,0.8382753729820251,49,32
304,5,3,0.11635881662368774,500,95
305,4,5,0.11501836776733398,500,162
306,8,3,0.11635881662368774,500,123
307,0,3,0.12078096717596054,500,179
308,3,3,0.11635881662368774,500,61
309,4,7,0.2849184274673462,500,90
310,6,3,0.2994826138019562,500,87
311,8,3,0.11635881662368774,500,78
312,0,7,0.12384484708309174,500,123
313,5,3,0.11635881662368774,500,133
314,1,3,0.11635881662368774,500,146
315,9,7,0.8483080863952637,56,28
316,8,8,0.21076929569244385,500,106
317,3,3,0.37346503138542175,500,171
318,2,2,0.21949699521064758,500,139
319,8,9,0.4976882338523865,500,151
320,0,2,0.26065951585769653,500,98
321,3,3,0.8538356423377991,68,25
322,3,5,0.5178626775741577,500,200
323,1,8,0.22309249639511108,500,117
324,0,6,0.314111590385437,500,118
325,5,3,0.11635881662368774,500,101
326,3,3,0.5308651328086853,500,188
327,2,5,0.3723160922527313,500,138
328,1,3,0.11635881662368774,500,73
329,1,3,0.11635881662368774,500,80
330,4,3,0.11635881662368774,500,97
331,4,3,0.5173649191856384,500,136
332,1,3,0.40843459963798523,500,125
333,3,2,0.3188450038433075,500,171
334,6,5,0.8607701659202576,30,16
335,8,1,0.13963282108306885,500,127
336,6,6,0.7156762480735779,500,160
337,1,0,0.184394970536232,500,124
338,9,9,0.81612628698349,228,84
339,6,3,0.16542628407478333,500,157
340,7,3,0.11579444259405136,500,120
341,2,1,0.32954707741737366,500,151
342,7,7,0.8097060322761536,51,27
343,8,9,0.45705223083496094,500,155
344,0,8,0.3867713212966919,500,93
345,2,3,0.11635881662368774,500,61
346,7,7,0.1224185973405838,500,116
347,6,3,0.11635881662368774,500,113
348,6,3,0.11635881662368774,500,93
349,7,7,0.4627927243709564,500,151
350,6,3,0.4564092755317688,500,143
351,6,8,0.30497291684150696,500,96
352,0,0,0.2592461109161377,500,113
353,1,1,0.4337950050830841,500,177
354,8,4,0.8114994764328003,177,81
355,5,3,0.40530654788017273,500,125
356,1,3,0.15922464430332184,500,147
357,7,3,0.11635881662368774,500,92
358,4,3,0.11536040157079697,500,129
359,1,5,0.17954935133457184,500,139
360,1,3,0.245083749294281,500,183
361,2,3,0.11635881662368774,500,46
362,8,5,0.15900394320487976,500,94
363,7,3,0.11635881662368774,500,105
364,6,3,0.11635881662368774,500,80
365,1,3,0.1177811473608017,500,87
366,9,9,0.36658239364624023,500,175
367,2,4,0.7161621451377869,500,150
368,1,3,0.11635881662368774,500,136
369,4,6,0.707513689994812,500,120
370,7,3,0.16570882499217987,500,109
371,8,3,0.3713049590587616,500,128
372,3,8,0.33003902435302734,500,110
373,4,3,0.11635881662368774,500,120
374,0,0,0.816365122795105,131,53
375,6,3,0.2629374563694,500,140
376,1,1,0.3117196559906006,500,139
377,1,7,0.3307201564311981,500,133
378,3,5,0.18789459764957428,500,74
379,8,9,0.6774652600288391,500,198
380,9,1,0.29676932096481323,500,102
381,2,2,0.288534551858902,500,184
382,0,6,0.6890636086463928,500,140
383,0,3,0.11118033528327942,500,101
384,7,3,0.11635881662368774,500,92
385,2,3,0.1456911414861679,500,135
386,9,3,0.11635881662368774,500,99
387,4,5,0.3625420928001404,500,126
388,1,5,0.7152808904647827,500,158
389,5,3,0.11635881662368774,500,136
390,1,3,0.11635881662368774,500,91
391,6,3,0.11635881662368774,500,74
392,9,3,0.11635881662368774,500,71
393,2,1,0.1467534452676773,500,89
394,7,3,0.4109777510166168,500,141
395,9,3,0.11635881662368774,500,141
396,0,4,0.6817725896835327,500,125
397,3,5,0.8236099481582642,93,52
398,8,1,0.28430813550949097,500,134
399,0,5,0.6909260153770447,500,139
400,3,5,0.3013109266757965,500,127
401,6,6,0.4039873480796814,500,173
402,3,5,0.8216270208358765,134,74
403,8,5,0.5875171422958374,500,186
404,9,9,0.8469892740249634,141,73
405,8,7,0.13132984936237335,500,116
406,7,6,0.4630748927593231,500,119
407,7,3,0.11635881662368774,500,84
408,0,7,0.36156320571899414,500,146
409,7,7,0.8072289824485779,196,101
410,5,9,0.3091927766799927,500,167
411,1,3,0.11635881662368774,500,114
412,1,5,0.32379150390625,500,95
413,5,3,0.11809787154197693,500,132
414,0,9,0.41065293550491333,500,140
415,9,9,0.3487214148044586,500,194
416,8,3,0.11635881662368774,500,58
417,5,5,0.8829426169395447,107,48
418,4,3,0.19520878791809082,500,113
419,4,3,0.11635881662368774,500,146
420,1,1,0.27512645721435547,500,126
421,8,2,0.6806300282478333,500,124
422,5,7,0.4725645184516907,500,162
423,5,7,0.14349684119224548,500,98
424,4,5,0.46941855549812317,500,182
425,3,3,0.2863926589488983,500,75
426,3,7,0.26211586594581604,500,96
427,4,4,0.6174437403678894,500,122
428,8,5,0.42221683263778687,500,120
429,2,3,0.11635881662368774,500,101
430,8,7,0.36776280403137207,500,87
431,9,3,0.11635881662368774,500,122
432,4,7,0.3987087905406952,500,158
433,3,3,0.8754602670669556,360,127
434,7,3,0.12210334092378616,500,99
435,1,5,0.37436336278915405,500,206
436,8,3,0.8201057314872742,135,66
437,3,5,0.26812654733657837,500,75
438,9,3,0.12248577922582626,500,103
439,7,3,0.11635881662368774,500,71
440,4,7,0.137372687458992,500,126
441,4,7,0.12997902929782867,500,57
442,3,7,0.28754663467407227,500,117
443,8,4,0.6345199346542358,500,161
444,0,3,0.11635881662368774,500,104
445,8,2,0.23058117926120758,500,183
446,0,1,0.23417244851589203,500,134
447,2,2,0.8051750659942627,129,52
448,6,7,0.3315437138080597,500,125
449,3,4,0.2552447021007538,500,102
450,3,5,0.20260488986968994,500,94
451,8,8,0.43509864807128906,500,136
452,6,3,0.1165243461728096,500,108
453,5,1,0.3234372138977051,500,132
454,5,5,0.26842963695526123,500,114
455,7,7,0.8367692828178406,241,94
456,3,5,0.5416368842124939,500,166
457,3,5,0.49102872610092163,500,105
458,0,4,0.44615769386291504,500,116
459,5,5,0.4617210030555725,500,160
460,4,4,0.6036380529403687,500,171
461,9,3,0.8010464906692505,44,22
462,7,9,0.44252726435661316,500,83
463,0,2,0.8037821650505066,77,42
464,2,2,0.3037036955356598,500,93
465,3,3,0.7457385659217834,500,226
466,9,1,0.3178030848503113,500,174
467,1,1,0.4271804392337799,500,156
468,5,3,0.1307896077632904,500,78
469,8,7,0.5340457558631897,500,101
470,2,6,0.8617527484893799,103,55
471,9,3,0.11635881662368774,500,94
472,9,7,0.11413178592920303,500,134
473,1,3,0.12637865543365479,500,133
474,1,3,0.11651559174060822,500,123
475,0,7,0.3618667423725128,500,135
476,4,3,0.11635881662368774,500,97
477,7,7,0.14531485736370087,500,96
478,9,4,0.2021416425704956,500,146
479,3,3,0.11635881662368774,500,96
480,7,7,0.8321261405944824,80,47
481,6,9,0.44854193925857544,500,139
482,4,7,0.2582895755767822,500,141
483,2,2,0.581556499004364,500,127
484,7,7,0.17140673100948334,500,106
485,3,3,0.1204238086938858,500,81
486,2,2,0.4500117599964142,500,151
487,8,5,0.3822095990180969,500,135
488,4,3,0.11635881662368774,500,115
489,7,3,0.11635881662368774,500,61
490,2,1,0.8581123948097229,63,33
491,3,3,0.5506080389022827,500,149
492,8,1,0.2759886682033539,500,160
493,6,6,0.8748258352279663,481,181
494,3,3,0.8002566695213318,77,44
495,2,3,0.6121940016746521,500,169
496,7,6,0.2993931770324707,500,121
497,1,1,0.7275163531303406,500,186
498,0,4,0.17130376398563385,500,122
499,7,7,0.5435233116149902,500,150
500,5,5,0.18085859715938568,500,134
501,5,5,0.30320611596107483,500,122
502,4,3,0.11635881662368774,500,92
503,7,3,0.11635881662368774,500,77
504,8,7,0.37555211782455444,500,103
505,5,9,0.4805094003677368,500,172
506,6,3,0.11635881662368774,500,79
507,9,4,0.8411855697631836,203,97
508,5,5,0.6499758362770081,500,136
509,5,5,0.3701784610748291,500,164
510,8,3,0.11635881662368774,500,82
511,6,2,0.3505508601665497,500,91
512,0,8,0.43020641803741455,500,161
513,9,9,0.3525535762310028,500,129
514,0,5,0.443067342042923,500,114
515,6,3,0.11635881662368774,500,127
516,4,7,0.2600434124469757,500,157
517,9,5,0.13068293035030365,500,168
518,7,7,0.8308504223823547,60,34
519,9,8,0.3371017873287201,500,164
520,6,6,0.37481024861335754,500,157
521,2,5,0.42831262946128845,500,123
522,9,9,0.366414338350296,500,125
523,7,5,0.19660955667495728,500,101
524,3,3,0.11650495231151581,500,104
525,0,3,0.1277163326740265,500,69
526,7,7,0.8239906430244446,286,105
527,5,3,0.8174802660942078,136,55
528,9,9,0.873950183391571,106,49
529,5,5,0.40560922026634216,500,160
