episode,true_label,predicted_label,confidence,moves,pixels_seen
0,4,2,0.31347841024398804,7,7
1,1,3,0.3212830424308777,156,79
2,5,7,0.37437835335731506,12,8
3,4,5,0.17371994256973267,500,134
4,4,3,0.11635881662368774,500,86
5,1,3,0.11635881662368774,500,107
6,4,3,0.11635881662368774,500,121
7,1,7,0.1945202350616455,500,169
8,2,5,0.34733328223228455,406,102
9,0,4,0.3347145617008209,4,5
10,2,2,0.270084023475647,500,108
11,0,5,0.3443911373615265,24,19
12,6,3,0.3529908359050751,3,4
13,6,7,0.34346601366996765,323,97
14,1,3,0.31458938121795654,71,37
15,4,1,0.3226393163204193,30,14
16,3,5,0.30411601066589355,134,64
17,8,5,0.3757014274597168,150,64
18,1,1,0.38271564245224,300,106
19,5,3,0.11635881662368774,500,62
20,5,7,0.23433363437652588,500,138
21,9,3,0.11635881662368774,500,109
22,5,3,0.11635881662368774,500,115
23,1,3,0.11635881662368774,500,95
24,2,3,0.4296821057796478,40,17
25,1,1,0.37386876344680786,148,78
26,5,3,0.15017008781433105,500,82
27,0,0,0.36846256256103516,44,27
28,9,7,0.3140142560005188,54,31
29,2,7,0.308649480342865,5,5
30,9,3,0.11635881662368774,500,129
31,3,5,0.3687971532344818,3,4
32,0,0,0.32479748129844666,65,40
33,4,4,0.1484604775905609,500,91
34,8,1,0.40175861120224,25,18
35,5,3,0.11635881662368774,500,95
36,2,3,0.3141283392906189,15,15
37,8,5,0.16012230515480042,500,97
38,3,3,0.34048211574554443,10,6
39,4,4,0.307468444108963,235,102
40,2,5,0.2207566797733307,500,84
41,7,3,0.11635881662368774,500,83
42,1,3,0.11635881662368774,500,91
43,8,5,0.19979152083396912,500,105
44,2,3,0.1577453911304474,500,86
45,1,7,0.3164076805114746,148,62
46,1,3,0.15428490936756134,500,178
47,0,5,0.17694425582885742,500,116
48,2,7,0.32330983877182007,97,48
49,0,4,0.37809640169143677,78,40
50,1,3,0.11635881662368774,500,106
51,2,2,0.47832202911376953,350,82
52,0,7,0.12693533301353455,500,132
53,3,5,0.3368849456310272,96,44
54,6,0,0.39214903116226196,12,11
55,5,3,0.3330046832561493,64,37
56,2,3,0.3017745316028595,459,80
57,2,2,0.2122908979654312,500,155
58,1,5,0.36174100637435913,346,121
59,7,5,0.30767208337783813,67,22
60,0,7,0.3143788278102875,87,30
61,7,3,0.31239861249923706,7,7
62,9,3,0.11635881662368774,500,55
63,6,5,0.11980557441711426,500,151
64,9,7,0.30634382367134094,9,9
65,7,7,0.3276784121990204,152,96
66,3,2,0.3249666392803192,30,17
67,3,3,0.34047532081604004,4,3
68,9,3,0.11635881662368774,500,145
69,5,7,0.37207064032554626,112,64
70,9,3,0.2478550374507904,500,89
71,6,5,0.3103806674480438,152,72
72,4,1,0.18176230788230896,500,101
73,9,4,0.31593722105026245,253,105
74,5,1,0.39551258087158203,41,27
75,2,5,0.36190590262413025,470,123
76,2,5,0.31458792090415955,112,46
77,1,3,0.350495845079422,160,73
78,4,5,0.2527296543121338,500,150
79,6,3,0.11635881662368774,500,90
80,2,3,0.12081541866064072,500,102
81,4,5,0.17380045354366302,500,68
82,5,3,0.3713349997997284,31,24
83,5,5,0.3405238687992096,3,4
84,7,3,0.11635881662368774,500,64
85,8,2,0.17253337800502777,500,86
86,0,4,0.15765051543712616,500,70
87,7,3,0.11635881662368774,500,134
88,5,3,0.11635881662368774,500,101
89,3,4,0.4718344509601593,5,5
90,2,5,0.43545258045196533,431,65
91,7,7,0.13789573311805725,500,111
92,4,2,0.16416829824447632,500,136
93,6,5,0.31056442856788635,37,26
94,3,5,0.3005509078502655,45,35
95,1,5,0.340202271938324,305,119
96,1,3,0.11635881662368774,500,153
97,4,3,0.11635881662368774,500,59
98,2,8,0.4293277859687805,467,153
99,9,9,0.3833235204219818,180,83
